"Machines > Bridgeport Mill 3 > Spindle > X-Axial > Temperature",,,,,"Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Damage Accumulation",,,,,"Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Velocity",,,,,"Machines > Bridgeport Mill 3 > Spindle > X-Axial > RMS Velocity",,,,,"Machines > Bridgeport Mill 3 > Spindle > X-Axial > Damage Accumulation",,,,,"Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Acceleration",,,,,"Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Acceleration",,,,,"Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Velocity",,,,,"Machines > Bridgeport Mill 3 > Spindle > Y-Radial > RMS Velocity",,,,,"Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Temperature",,,,,
Time (UTC), Avg(ChrW(186)F), Min(°F), Max(°F),,Time (UTC), Avg(Damage), Min(Damage), Max(Damage),,Time (UTC), Avg(in/sec), Min(in/sec), Max(in/sec),,Time (UTC), Avg(in/sec), Min(in/sec), Max(in/sec),,Time (UTC), Avg(Damage), Min(Damage), Max(Damage),,Time (UTC), Avg(g), Min(g), Max(g),,Time (UTC), Avg(g), Min(g), Max(g),,Time (UTC), Avg(in/sec), Min(in/sec), Max(in/sec),,Time (UTC), Avg(in/sec), Min(in/sec), Max(in/sec),,Time (UTC), Avg(°F), Min(°F), Max(°F),,
02/18/2020 12:29:28,62.4233158111572,62.4233158111572,62.4233158111572,,02/18/2020 13:29:09,1.0450352,1.0450352,1.0450352,,02/18/2020 13:29:08,0.0171329,0.0171329,0.0171329,,02/18/2020 13:29:08,0.0046714,0.0046714,0.0046714,,02/18/2020 13:29:08,0.9661957,0.9661957,0.9661957,,02/18/2020 13:29:08,0.0442226,0.0442226,0.0442226,,02/18/2020 13:29:09,0.0378942,0.0378942,0.0378942,,02/18/2020 13:29:09,0.014039,0.014039,0.014039,,02/18/2020 13:29:09,0.004097,0.004097,0.004097,,02/18/2020 12:29:28,62.4233158111572,62.4233158111572,62.4233158111572,,
02/18/2020 12:39:29,62.7166679382324,62.7166679382324,62.7166679382324,,02/18/2020 13:39:00,1.0145059,1.0145059,1.0145059,,02/18/2020 13:39:00,0.0167249,0.0167249,0.0167249,,02/18/2020 13:39:00,0.0054652,0.0054652,0.0054652,,02/18/2020 13:39:00,1.0180472,1.0180472,1.0180472,,02/18/2020 13:39:00,0.0458892,0.0458892,0.0458892,,02/18/2020 13:39:00,0.0427766,0.0427766,0.0427766,,02/18/2020 13:39:00,0.0162181,0.0162181,0.0162181,,02/18/2020 13:39:00,0.0052611,0.0052611,0.0052611,,02/18/2020 12:39:29,62.7166679382324,62.7166679382324,62.7166679382324,,
02/18/2020 12:50:32,62.6066467285156,62.6066467285156,62.6066467285156,,02/18/2020 13:48:53,1.0180698,1.0180698,1.0180698,,02/18/2020 13:48:53,0.0195576,0.0195576,0.0195576,,02/18/2020 13:48:53,0.0055405,0.0055405,0.0055405,,02/18/2020 13:48:53,0.9812521,0.9812521,0.9812521,,02/18/2020 13:48:53,0.0498959,0.0498959,0.0498959,,02/18/2020 13:48:53,0.0485232,0.0485232,0.0485232,,02/18/2020 13:48:53,0.0154873,0.0154873,0.0154873,,02/18/2020 13:48:53,0.0052835,0.0052835,0.0052835,,02/18/2020 12:50:32,62.6066467285156,62.6066467285156,62.6066467285156,,
02/18/2020 12:59:33,62.4600204467773,62.4600204467773,62.4600204467773,,02/18/2020 13:58:45,1.0323357,1.0323357,1.0323357,,02/18/2020 13:58:44,0.0195666,0.0195666,0.0195666,,02/18/2020 13:58:44,0.0057082,0.0057082,0.0057082,,02/18/2020 13:58:44,1.0123254,1.0123254,1.0123254,,02/18/2020 13:58:44,0.0505219,0.0505219,0.0505219,,02/18/2020 13:58:45,0.0448889,0.0448889,0.0448889,,02/18/2020 13:58:45,0.0140224,0.0140224,0.0140224,,02/18/2020 13:58:45,0.0047795,0.0047795,0.0047795,,02/18/2020 12:59:33,62.4600204467773,62.4600204467773,62.4600204467773,,
02/18/2020 13:09:35,62.4600204467773,62.4600204467773,62.4600204467773,,02/18/2020 14:09:35,1.0507255,1.0507255,1.0507255,,02/18/2020 14:09:34,0.0212703,0.0212703,0.0212703,,02/18/2020 14:09:34,0.0061301,0.0061301,0.0061301,,02/18/2020 14:09:34,0.9686181,0.9686181,0.9686181,,02/18/2020 14:09:34,0.0557659,0.0557659,0.0557659,,02/18/2020 14:09:35,0.0456651,0.0456651,0.0456651,,02/18/2020 14:09:35,0.0147131,0.0147131,0.0147131,,02/18/2020 14:09:35,0.0048018,0.0048018,0.0048018,,02/18/2020 13:09:35,62.4600204467773,62.4600204467773,62.4600204467773,,
02/18/2020 13:19:39,62.8266822814941,62.8266822814941,62.8266822814941,,02/18/2020 14:19:27,1.037177,1.037177,1.037177,,02/18/2020 14:19:26,0.0154838,0.0154838,0.0154838,,02/18/2020 14:19:26,0.0049697,0.0049697,0.0049697,,02/18/2020 14:19:26,0.9859924,0.9859924,0.9859924,,02/18/2020 14:19:26,0.0486167,0.0486167,0.0486167,,02/18/2020 14:19:27,0.041924,0.041924,0.041924,,02/18/2020 14:19:27,0.0177737,0.0177737,0.0177737,,02/18/2020 14:19:27,0.0048967,0.0048967,0.0048967,,02/18/2020 13:19:39,62.8266822814941,62.8266822814941,62.8266822814941,,
02/18/2020 13:29:44,62.5333335876465,62.5333335876465,62.5333335876465,,02/18/2020 14:29:16,1.0393706,1.0393706,1.0393706,,02/18/2020 14:29:15,0.0176359,0.0176359,0.0176359,,02/18/2020 14:29:15,0.0054602,0.0054602,0.0054602,,02/18/2020 14:29:15,0.9904404,0.9904404,0.9904404,,02/18/2020 14:29:15,0.0430304,0.0430304,0.0430304,,02/18/2020 14:29:16,0.0465963,0.0465963,0.0465963,,02/18/2020 14:29:16,0.0142444,0.0142444,0.0142444,,02/18/2020 14:29:16,0.0052177,0.0052177,0.0052177,,02/18/2020 13:29:44,62.5333335876465,62.5333335876465,62.5333335876465,,
02/18/2020 13:39:53,62.3866592407227,62.3866592407227,62.3866592407227,,02/18/2020 14:39:08,1.017693,1.017693,1.017693,,02/18/2020 14:39:07,0.0222079,0.0222079,0.0222079,,02/18/2020 14:39:07,0.0066955,0.0066955,0.0066955,,02/18/2020 14:39:07,0.9898975,0.9898975,0.9898975,,02/18/2020 14:39:07,0.0454667,0.0454667,0.0454667,,02/18/2020 14:39:08,0.0458114,0.0458114,0.0458114,,02/18/2020 14:39:08,0.0158313,0.0158313,0.0158313,,02/18/2020 14:39:08,0.0050912,0.0050912,0.0050912,,02/18/2020 13:39:53,62.3866592407227,62.3866592407227,62.3866592407227,,
02/18/2020 13:48:56,62.4600204467773,62.4600204467773,62.4600204467773,,02/18/2020 14:49:00,1.0291925,1.0291925,1.0291925,,02/18/2020 14:48:59,0.017664,0.017664,0.017664,,02/18/2020 14:48:59,0.0048231,0.0048231,0.0048231,,02/18/2020 14:48:59,1.0080653,1.0080653,1.0080653,,02/18/2020 14:48:59,0.0450615,0.0450615,0.0450615,,02/18/2020 14:49:00,0.0456127,0.0456127,0.0456127,,02/18/2020 14:49:00,0.0141269,0.0141269,0.0141269,,02/18/2020 14:49:00,0.0046247,0.0046247,0.0046247,,02/18/2020 13:48:56,62.4600204467773,62.4600204467773,62.4600204467773,,
02/18/2020 13:58:57,62.5699935913086,62.5699935913086,62.5699935913086,,02/18/2020 14:58:52,1.0597114,1.0597114,1.0597114,,02/18/2020 14:58:51,0.0149223,0.0149223,0.0149223,,02/18/2020 14:58:51,0.0054724,0.0054724,0.0054724,,02/18/2020 14:58:51,0.9945543,0.9945543,0.9945543,,02/18/2020 14:58:51,0.0522749,0.0522749,0.0522749,,02/18/2020 14:58:52,0.045744,0.045744,0.045744,,02/18/2020 14:58:52,0.0145355,0.0145355,0.0145355,,02/18/2020 14:58:52,0.0051731,0.0051731,0.0051731,,02/18/2020 13:58:57,62.5699935913086,62.5699935913086,62.5699935913086,,
02/18/2020 14:09:58,62.6433513641357,62.6433513641357,62.6433513641357,,02/18/2020 15:09:42,1.0226505,1.0226505,1.0226505,,02/18/2020 15:09:41,0.0163174,0.0163174,0.0163174,,02/18/2020 15:09:41,0.0051545,0.0051545,0.0051545,,02/18/2020 15:09:41,0.9708316,0.9708316,0.9708316,,02/18/2020 15:09:41,0.0487474,0.0487474,0.0487474,,02/18/2020 15:09:42,0.0426049,0.0426049,0.0426049,,02/18/2020 15:09:42,0.0177249,0.0177249,0.0177249,,02/18/2020 15:09:42,0.0059864,0.0059864,0.0059864,,02/18/2020 14:09:58,62.6433513641357,62.6433513641357,62.6433513641357,,
02/18/2020 14:20:00,62.6066467285156,62.6066467285156,62.6066467285156,,02/18/2020 15:19:34,1.058945,1.058945,1.058945,,02/18/2020 15:19:33,0.0150423,0.0150423,0.0150423,,02/18/2020 15:19:33,0.0052806,0.0052806,0.0052806,,02/18/2020 15:19:33,0.9646504,0.9646504,0.9646504,,02/18/2020 15:19:33,0.0515742,0.0515742,0.0515742,,02/18/2020 15:19:34,0.0445465,0.0445465,0.0445465,,02/18/2020 15:19:34,0.0124901,0.0124901,0.0124901,,02/18/2020 15:19:34,0.0045302,0.0045302,0.0045302,,02/18/2020 14:20:00,62.6066467285156,62.6066467285156,62.6066467285156,,
02/18/2020 14:30:00,62.6066467285156,62.6066467285156,62.6066467285156,,02/18/2020 15:29:23,1.0470945,1.0470945,1.0470945,,02/18/2020 15:29:22,0.017653,0.017653,0.017653,,02/18/2020 15:29:22,0.0058567,0.0058567,0.0058567,,02/18/2020 15:29:22,1.0016961,1.0016961,1.0016961,,02/18/2020 15:29:22,0.0478854,0.0478854,0.0478854,,02/18/2020 15:29:23,0.0406672,0.0406672,0.0406672,,02/18/2020 15:29:23,0.0120604,0.0120604,0.0120604,,02/18/2020 15:29:23,0.0043704,0.0043704,0.0043704,,02/18/2020 14:30:00,62.6066467285156,62.6066467285156,62.6066467285156,,
02/18/2020 14:40:02,62.753324508667,62.753324508667,62.753324508667,,02/18/2020 15:39:14,1.0509062,1.0509062,1.0509062,,02/18/2020 15:39:14,0.0149697,0.0149697,0.0149697,,02/18/2020 15:39:14,0.0048651,0.0048651,0.0048651,,02/18/2020 15:39:14,1.0238734,1.0238734,1.0238734,,02/18/2020 15:39:14,0.0457813,0.0457813,0.0457813,,02/18/2020 15:39:14,0.0450728,0.0450728,0.0450728,,02/18/2020 15:39:14,0.0158573,0.0158573,0.0158573,,02/18/2020 15:39:14,0.0045267,0.0045267,0.0045267,,02/18/2020 14:40:02,62.753324508667,62.753324508667,62.753324508667,,
02/18/2020 14:49:04,62.3866592407227,62.3866592407227,62.3866592407227,,02/18/2020 15:49:06,1.0428055,1.0428055,1.0428055,,02/18/2020 15:49:06,0.0132969,0.0132969,0.0132969,,02/18/2020 15:49:06,0.0042344,0.0042344,0.0042344,,02/18/2020 15:49:06,0.9905239,0.9905239,0.9905239,,02/18/2020 15:49:06,0.0528739,0.0528739,0.0528739,,02/18/2020 15:49:06,0.0478181,0.0478181,0.0478181,,02/18/2020 15:49:06,0.0134494,0.0134494,0.0134494,,02/18/2020 15:49:06,0.0045986,0.0045986,0.0045986,,02/18/2020 14:49:04,62.3866592407227,62.3866592407227,62.3866592407227,,
02/18/2020 14:59:05,62.8266822814941,62.8266822814941,62.8266822814941,,02/18/2020 15:59:00,1.0323254,1.0323254,1.0323254,,02/18/2020 15:58:59,0.0158109,0.0158109,0.0158109,,02/18/2020 15:58:59,0.0044979,0.0044979,0.0044979,,02/18/2020 15:58:59,1.010258,1.010258,1.010258,,02/18/2020 15:58:59,0.053902,0.053902,0.053902,,02/18/2020 15:59:00,0.0407982,0.0407982,0.0407982,,02/18/2020 15:59:00,0.0143758,0.0143758,0.0143758,,02/18/2020 15:59:00,0.0051982,0.0051982,0.0051982,,02/18/2020 14:59:05,62.8266822814941,62.8266822814941,62.8266822814941,,
02/18/2020 15:10:06,62.753324508667,62.753324508667,62.753324508667,,02/18/2020 16:08:50,1.0729399,1.0729399,1.0729399,,02/18/2020 16:08:49,0.0144978,0.0144978,0.0144978,,02/18/2020 16:08:49,0.0043286,0.0043286,0.0043286,,02/18/2020 16:08:49,0.9957863,0.9957863,0.9957863,,02/18/2020 16:08:49,0.0505314,0.0505314,0.0505314,,02/18/2020 16:08:50,0.0411966,0.0411966,0.0411966,,02/18/2020 16:08:50,0.0144393,0.0144393,0.0144393,,02/18/2020 16:08:50,0.005116,0.005116,0.005116,,02/18/2020 15:10:06,62.753324508667,62.753324508667,62.753324508667,,
02/18/2020 15:20:08,62.753324508667,62.753324508667,62.753324508667,,02/18/2020 16:19:42,1.0527926,1.0527926,1.0527926,,02/18/2020 16:19:41,0.0169289,0.0169289,0.0169289,,02/18/2020 16:19:41,0.0048363,0.0048363,0.0048363,,02/18/2020 16:19:41,0.9675113,0.9675113,0.9675113,,02/18/2020 16:19:41,0.0521664,0.0521664,0.0521664,,02/18/2020 16:19:42,0.0436156,0.0436156,0.0436156,,02/18/2020 16:19:42,0.0165715,0.0165715,0.0165715,,02/18/2020 16:19:42,0.0051312,0.0051312,0.0051312,,02/18/2020 15:20:08,62.753324508667,62.753324508667,62.753324508667,,
02/18/2020 15:30:08,62.9366554260254,62.9366554260254,62.9366554260254,,02/18/2020 16:29:32,1.0316338,1.0316338,1.0316338,,02/18/2020 16:29:32,0.0128144,0.0128144,0.0128144,,02/18/2020 16:29:32,0.003947,0.003947,0.003947,,02/18/2020 16:29:32,1.0248549,1.0248549,1.0248549,,02/18/2020 16:29:32,0.0473981,0.0473981,0.0473981,,02/18/2020 16:29:32,0.037147,0.037147,0.037147,,02/18/2020 16:29:32,0.0130975,0.0130975,0.0130975,,02/18/2020 16:29:32,0.0040011,0.0040011,0.0040011,,02/18/2020 15:30:08,62.9366554260254,62.9366554260254,62.9366554260254,,
02/18/2020 15:40:11,63.0100166320801,63.0100166320801,63.0100166320801,,02/18/2020 16:39:23,1.0389422,1.0389422,1.0389422,,02/18/2020 16:39:22,0.0167797,0.0167797,0.0167797,,02/18/2020 16:39:22,0.0052236,0.0052236,0.0052236,,02/18/2020 16:39:22,1.0008399,1.0008399,1.0008399,,02/18/2020 16:39:22,0.049157,0.049157,0.049157,,02/18/2020 16:39:23,0.0529741,0.0529741,0.0529741,,02/18/2020 16:39:23,0.0173381,0.0173381,0.0173381,,02/18/2020 16:39:23,0.0052086,0.0052086,0.0052086,,02/18/2020 15:40:11,63.0100166320801,63.0100166320801,63.0100166320801,,
02/18/2020 15:49:14,63.0100166320801,63.0100166320801,63.0100166320801,,02/18/2020 16:49:15,1.0312054,1.0312054,1.0312054,,02/18/2020 16:49:15,0.0180589,0.0180589,0.0180589,,02/18/2020 16:49:15,0.0052729,0.0052729,0.0052729,,02/18/2020 16:49:15,0.9865771,0.9865771,0.9865771,,02/18/2020 16:49:15,0.0438491,0.0438491,0.0438491,,02/18/2020 16:49:15,0.0518403,0.0518403,0.0518403,,02/18/2020 16:49:15,0.0169498,0.0169498,0.0169498,,02/18/2020 16:49:15,0.0046692,0.0046692,0.0046692,,02/18/2020 15:49:14,63.0100166320801,63.0100166320801,63.0100166320801,,
02/18/2020 15:59:17,63.0100166320801,63.0100166320801,63.0100166320801,,02/18/2020 16:59:06,1.0604779,1.0604779,1.0604779,,02/18/2020 16:59:05,0.0148009,0.0148009,0.0148009,,02/18/2020 16:59:05,0.0046224,0.0046224,0.0046224,,02/18/2020 16:59:05,1.0067915,1.0067915,1.0067915,,02/18/2020 16:59:05,0.0456811,0.0456811,0.0456811,,02/18/2020 16:59:06,0.0404824,0.0404824,0.0404824,,02/18/2020 16:59:06,0.0119534,0.0119534,0.0119534,,02/18/2020 16:59:06,0.0041431,0.0041431,0.0041431,,02/18/2020 15:59:17,63.0100166320801,63.0100166320801,63.0100166320801,,
02/18/2020 16:09:17,63.0100166320801,63.0100166320801,63.0100166320801,,02/18/2020 17:08:58,1.0767335,1.0767335,1.0767335,,02/18/2020 17:08:57,0.0137727,0.0137727,0.0137727,,02/18/2020 17:08:57,0.0047006,0.0047006,0.0047006,,02/18/2020 17:08:57,1.0283632,1.0283632,1.0283632,,02/18/2020 17:08:57,0.0500432,0.0500432,0.0500432,,02/18/2020 17:08:58,0.0410666,0.0410666,0.0410666,,02/18/2020 17:08:58,0.0127383,0.0127383,0.0127383,,02/18/2020 17:08:58,0.0048242,0.0048242,0.0048242,,02/18/2020 16:09:17,63.0100166320801,63.0100166320801,63.0100166320801,,
02/18/2020 16:20:19,63.0833332061768,63.0833332061768,63.0833332061768,,02/18/2020 17:18:49,1.0537243,1.0537243,1.0537243,,02/18/2020 17:18:48,0.0167234,0.0167234,0.0167234,,02/18/2020 17:18:48,0.0057106,0.0057106,0.0057106,,02/18/2020 17:18:48,0.9956193,0.9956193,0.9956193,,02/18/2020 17:18:48,0.0487786,0.0487786,0.0487786,,02/18/2020 17:18:49,0.0476675,0.0476675,0.0476675,,02/18/2020 17:18:49,0.0135878,0.0135878,0.0135878,,02/18/2020 17:18:49,0.0051186,0.0051186,0.0051186,,02/18/2020 16:20:19,63.0833332061768,63.0833332061768,63.0833332061768,,
02/18/2020 16:30:20,63.1566497802734,63.1566497802734,63.1566497802734,,02/18/2020 17:29:41,1.0241885,1.0241885,1.0241885,,02/18/2020 17:29:41,0.0166894,0.0166894,0.0166894,,02/18/2020 17:29:41,0.0044507,0.0044507,0.0044507,,02/18/2020 17:29:41,0.9673025,0.9673025,0.9673025,,02/18/2020 17:29:41,0.0466701,0.0466701,0.0466701,,02/18/2020 17:29:41,0.0455599,0.0455599,0.0455599,,02/18/2020 17:29:41,0.0145237,0.0145237,0.0145237,,02/18/2020 17:29:41,0.0052,0.0052,0.0052,,02/18/2020 16:30:20,63.1566497802734,63.1566497802734,63.1566497802734,,
02/18/2020 16:40:22,63.3399841308594,63.3399841308594,63.3399841308594,,02/18/2020 17:39:33,1.0303125,1.0303125,1.0303125,,02/18/2020 17:39:32,0.0161339,0.0161339,0.0161339,,02/18/2020 17:39:32,0.0048248,0.0048248,0.0048248,,02/18/2020 17:39:32,0.993531,0.993531,0.993531,,02/18/2020 17:39:32,0.0423281,0.0423281,0.0423281,,02/18/2020 17:39:33,0.0449761,0.0449761,0.0449761,,02/18/2020 17:39:33,0.0154888,0.0154888,0.0154888,,02/18/2020 17:39:33,0.0048835,0.0048835,0.0048835,,02/18/2020 16:40:22,63.3399841308594,63.3399841308594,63.3399841308594,,
02/18/2020 16:49:25,63.193350982666,63.193350982666,63.193350982666,,02/18/2020 17:49:24,1.0443926,1.0443926,1.0443926,,02/18/2020 17:49:23,0.013953,0.013953,0.013953,,02/18/2020 17:49:23,0.0048197,0.0048197,0.0048197,,02/18/2020 17:49:23,0.987308,0.987308,0.987308,,02/18/2020 17:49:23,0.0567907,0.0567907,0.0567907,,02/18/2020 17:49:24,0.0462592,0.0462592,0.0462592,,02/18/2020 17:49:24,0.0174557,0.0174557,0.0174557,,02/18/2020 17:49:24,0.0045413,0.0045413,0.0045413,,02/18/2020 16:49:25,63.193350982666,63.193350982666,63.193350982666,,
02/18/2020 16:59:28,63.3033241271973,63.3033241271973,63.3033241271973,,02/18/2020 17:59:15,1.0204543,1.0204543,1.0204543,,02/18/2020 17:59:14,0.0172754,0.0172754,0.0172754,,02/18/2020 17:59:14,0.0056083,0.0056083,0.0056083,,02/18/2020 17:59:14,0.9918604,0.9918604,0.9918604,,02/18/2020 17:59:14,0.0625849,0.0625849,0.0625849,,02/18/2020 17:59:15,0.054497,0.054497,0.054497,,02/18/2020 17:59:15,0.0206588,0.0206588,0.0206588,,02/18/2020 17:59:15,0.0064485,0.0064485,0.0064485,,02/18/2020 16:59:28,63.3033241271973,63.3033241271973,63.3033241271973,,
02/18/2020 17:09:29,63.376685333252,63.376685333252,63.376685333252,,02/18/2020 18:09:07,1.0510636,1.0510636,1.0510636,,02/18/2020 18:09:06,0.0183558,0.0183558,0.0183558,,02/18/2020 18:09:06,0.0046695,0.0046695,0.0046695,,02/18/2020 18:09:06,1.0176922,1.0176922,1.0176922,,02/18/2020 18:09:06,0.0457214,0.0457214,0.0457214,,02/18/2020 18:09:07,0.0428622,0.0428622,0.0428622,,02/18/2020 18:09:07,0.0197758,0.0197758,0.0197758,,02/18/2020 18:09:07,0.0053067,0.0053067,0.0053067,,02/18/2020 17:09:29,63.376685333252,63.376685333252,63.376685333252,,
02/18/2020 17:19:31,63.3033241271973,63.3033241271973,63.3033241271973,,02/18/2020 18:18:59,1.0509552,1.0509552,1.0509552,,02/18/2020 18:18:59,0.0157642,0.0157642,0.0157642,,02/18/2020 18:18:59,0.0048727,0.0048727,0.0048727,,02/18/2020 18:18:59,1.002072,1.002072,1.002072,,02/18/2020 18:18:59,0.0464269,0.0464269,0.0464269,,02/18/2020 18:18:59,0.0426252,0.0426252,0.0426252,,02/18/2020 18:18:59,0.016287,0.016287,0.016287,,02/18/2020 18:18:59,0.0054512,0.0054512,0.0054512,,02/18/2020 17:19:31,63.3033241271973,63.3033241271973,63.3033241271973,,
02/18/2020 17:30:36,63.2300109863281,63.2300109863281,63.2300109863281,,02/18/2020 18:28:52,1.0120594,1.0120594,1.0120594,,02/18/2020 18:28:51,0.0192147,0.0192147,0.0192147,,02/18/2020 18:28:51,0.0055038,0.0055038,0.0055038,,02/18/2020 18:28:51,0.9523923,0.9523923,0.9523923,,02/18/2020 18:28:51,0.0597782,0.0597782,0.0597782,,02/18/2020 18:28:52,0.0446257,0.0446257,0.0446257,,02/18/2020 18:28:52,0.0176091,0.0176091,0.0176091,,02/18/2020 18:28:52,0.0063627,0.0063627,0.0063627,,02/18/2020 17:30:36,63.2300109863281,63.2300109863281,63.2300109863281,,
02/18/2020 17:39:40,63.4499984741211,63.4499984741211,63.4499984741211,,02/18/2020 18:39:42,1.0351048,1.0351048,1.0351048,,02/18/2020 18:39:41,0.0159796,0.0159796,0.0159796,,02/18/2020 18:39:41,0.0046855,0.0046855,0.0046855,,02/18/2020 18:39:41,0.9750708,0.9750708,0.9750708,,02/18/2020 18:39:41,0.0404783,0.0404783,0.0404783,,02/18/2020 18:39:42,0.0476054,0.0476054,0.0476054,,02/18/2020 18:39:42,0.0195543,0.0195543,0.0195543,,02/18/2020 18:39:42,0.005293,0.005293,0.005293,,02/18/2020 17:39:40,63.4499984741211,63.4499984741211,63.4499984741211,,
02/18/2020 17:49:42,63.5233150482178,63.5233150482178,63.5233150482178,,02/18/2020 18:49:34,1.0294041,1.0294041,1.0294041,,02/18/2020 18:49:34,0.0163669,0.0163669,0.0163669,,02/18/2020 18:49:34,0.0057125,0.0057125,0.0057125,,02/18/2020 18:49:34,0.9829018,0.9829018,0.9829018,,02/18/2020 18:49:34,0.0473016,0.0473016,0.0473016,,02/18/2020 18:49:34,0.0448745,0.0448745,0.0448745,,02/18/2020 18:49:34,0.0170885,0.0170885,0.0170885,,02/18/2020 18:49:34,0.0044757,0.0044757,0.0044757,,02/18/2020 17:49:42,63.5233150482178,63.5233150482178,63.5233150482178,,
02/18/2020 17:59:45,63.3399841308594,63.3399841308594,63.3399841308594,,02/18/2020 18:59:27,1.0066555,1.0066555,1.0066555,,02/18/2020 18:59:26,0.0140409,0.0140409,0.0140409,,02/18/2020 18:59:26,0.0048539,0.0048539,0.0048539,,02/18/2020 18:59:26,0.9799573,0.9799573,0.9799573,,02/18/2020 18:59:26,0.0578024,0.0578024,0.0578024,,02/18/2020 18:59:27,0.0439742,0.0439742,0.0439742,,02/18/2020 18:59:27,0.017791,0.017791,0.017791,,02/18/2020 18:59:27,0.0051377,0.0051377,0.0051377,,02/18/2020 17:59:45,63.3399841308594,63.3399841308594,63.3399841308594,,
02/18/2020 18:09:48,63.5600196838379,63.5600196838379,63.5600196838379,,02/18/2020 19:09:19,1.0378712,1.0378712,1.0378712,,02/18/2020 19:09:18,0.0164696,0.0164696,0.0164696,,02/18/2020 19:09:18,0.0047193,0.0047193,0.0047193,,02/18/2020 19:09:18,0.9883313,0.9883313,0.9883313,,02/18/2020 19:09:18,0.0481557,0.0481557,0.0481557,,02/18/2020 19:09:19,0.0429421,0.0429421,0.0429421,,02/18/2020 19:09:19,0.0152641,0.0152641,0.0152641,,02/18/2020 19:09:19,0.0050071,0.0050071,0.0050071,,02/18/2020 18:09:48,63.5600196838379,63.5600196838379,63.5600196838379,,
02/18/2020 18:19:51,63.633332824707,63.633332824707,63.633332824707,,02/18/2020 19:19:10,1.0512778,1.0512778,1.0512778,,02/18/2020 19:19:09,0.0149863,0.0149863,0.0149863,,02/18/2020 19:19:09,0.0047312,0.0047312,0.0047312,,02/18/2020 19:19:09,0.9753005,0.9753005,0.9753005,,02/18/2020 19:19:09,0.0489019,0.0489019,0.0489019,,02/18/2020 19:19:10,0.0441807,0.0441807,0.0441807,,02/18/2020 19:19:10,0.0150033,0.0150033,0.0150033,,02/18/2020 19:19:10,0.0050517,0.0050517,0.0050517,,02/18/2020 18:19:51,63.633332824707,63.633332824707,63.633332824707,,
02/18/2020 18:28:54,63.3033241271973,63.3033241271973,63.3033241271973,,02/18/2020 19:29:01,1.0362738,1.0362738,1.0362738,,02/18/2020 19:29:01,0.0171462,0.0171462,0.0171462,,02/18/2020 19:29:01,0.006086,0.006086,0.006086,,02/18/2020 19:29:01,0.9997123,0.9997123,0.9997123,,02/18/2020 19:29:01,0.0467978,0.0467978,0.0467978,,02/18/2020 19:29:01,0.0467909,0.0467909,0.0467909,,02/18/2020 19:29:01,0.0166422,0.0166422,0.0166422,,02/18/2020 19:29:01,0.0054627,0.0054627,0.0054627,,02/18/2020 18:28:54,63.3033241271973,63.3033241271973,63.3033241271973,,
02/18/2020 18:39:56,63.3033241271973,63.3033241271973,63.3033241271973,,02/18/2020 19:38:54,1.0170453,1.0170453,1.0170453,,02/18/2020 19:38:53,0.012734,0.012734,0.012734,,02/18/2020 19:38:53,0.0049589,0.0049589,0.0049589,,02/18/2020 19:38:53,0.9920484,0.9920484,0.9920484,,02/18/2020 19:38:53,0.0474238,0.0474238,0.0474238,,02/18/2020 19:38:54,0.0424824,0.0424824,0.0424824,,02/18/2020 19:38:54,0.0149453,0.0149453,0.0149453,,02/18/2020 19:38:54,0.0045407,0.0045407,0.0045407,,02/18/2020 18:39:56,63.3033241271973,63.3033241271973,63.3033241271973,,
02/18/2020 18:49:58,63.4133419036865,63.4133419036865,63.4133419036865,,02/18/2020 19:48:46,1.0286712,1.0286712,1.0286712,,02/18/2020 19:48:45,0.0217583,0.0217583,0.0217583,,02/18/2020 19:48:45,0.0054571,0.0054571,0.0054571,,02/18/2020 19:48:45,0.9651307,0.9651307,0.9651307,,02/18/2020 19:48:45,0.0430187,0.0430187,0.0430187,,02/18/2020 19:48:46,0.0400051,0.0400051,0.0400051,,02/18/2020 19:48:46,0.0200933,0.0200933,0.0200933,,02/18/2020 19:48:46,0.0053356,0.0053356,0.0053356,,02/18/2020 18:49:58,63.4133419036865,63.4133419036865,63.4133419036865,,
02/18/2020 19:00:00,63.5600196838379,63.5600196838379,63.5600196838379,,02/18/2020 19:59:38,1.0111794,1.0111794,1.0111794,,02/18/2020 19:59:37,0.018024,0.018024,0.018024,,02/18/2020 19:59:37,0.0056864,0.0056864,0.0056864,,02/18/2020 19:59:37,1.0125759,1.0125759,1.0125759,,02/18/2020 19:59:37,0.0578028,0.0578028,0.0578028,,02/18/2020 19:59:38,0.0483388,0.0483388,0.0483388,,02/18/2020 19:59:38,0.0155775,0.0155775,0.0155775,,02/18/2020 19:59:38,0.0054392,0.0054392,0.0054392,,02/18/2020 19:00:00,63.5600196838379,63.5600196838379,63.5600196838379,,
